division,round,matchday,team_a,team_b,score_a,score_b,game,side,player_slug,player_label,champion,position,k,d,a,win
División 5,Jornada 3,3,Cepelio Gaming,TULLIDOS,0,2,2,A,,ikeer ab,,UNKNOWN,6,5,5,0
División 5,Jornada 3,3,Cepelio Gaming,TULLIDOS,0,2,2,A,,Pipiolo,,UNKNOWN,7,6,6,0
División 5,Jornada 3,3,Cepelio Gaming,TULLIDOS,0,2,2,A,,RPL Edogawa,,UNKNOWN,0,5,16,0
División 5,Jornada 3,3,Cepelio Gaming,TULLIDOS,0,2,2,B,,Azpy,,UNKNOWN,5,5,8,1
División 5,Jornada 3,3,Cepelio Gaming,TULLIDOS,0,2,2,B,,xRyt360,,UNKNOWN,4,3,8,1
División 5,Jornada 3,3,Cepelio Gaming,TULLIDOS,0,2,2,B,,Slayer psycho,,UNKNOWN,5,1,14,1
División 5,Jornada 3,3,Cepelio Gaming,TULLIDOS,0,2,2,B,,leruno,,UNKNOWN,12,5,9,1
División 5,Jornada 3,3,Cepelio Gaming,TULLIDOS,0,2,2,B,,Riinim,,UNKNOWN,1,5,13,1
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,1,A,,Durum Destroyer,,UNKNOWN,2,1,4,1
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,1,A,,siripiti1,,UNKNOWN,3,5,10,1
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,1,A,,DeimosTricky,,UNKNOWN,2,3,9,1
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,1,A,,Picotito88,,UNKNOWN,12,1,2,1
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,1,A,,Feiking,,UNKNOWN,0,0,12,1
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,1,B,,Starkad5,,UNKNOWN,1,3,2,0
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,1,B,,SargentoPoJohn,,UNKNOWN,2,3,3,0
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,1,B,,선택된 것,,UNKNOWN,4,5,4,0
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,1,B,,MY7,,UNKNOWN,0,1,1,0
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,1,B,,Zeil,,UNKNOWN,3,7,0,0
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,2,A,,Durum Destroyer,,UNKNOWN,2,4,21,1
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,2,A,,siripiti1,,UNKNOWN,6,7,15,1
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,2,A,,DeimosTricky,,UNKNOWN,12,6,5,1
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,2,A,,Picotito88,,UNKNOWN,13,4,16,1
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,2,A,,Feiking,,UNKNOWN,4,4,26,1
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,2,B,,Starkad5,,UNKNOWN,3,10,8,0
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,2,B,,RemakoBellako,,UNKNOWN,11,7,5,0
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,2,B,,선택된 것,,UNKNOWN,5,5,4,0
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,2,B,,MY7,,UNKNOWN,5,9,8,0
División 5,Jornada 3,3,UBU Frozen Quills LOL,lol&more,2,0,2,B,,SargentoPoJohn,,UNKNOWN,1,6,14,0
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,1,A,,PAB Elysia,,Top,5,0,6,1
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,1,A,,PAB El truco,,Jungle,9,3,2,1
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,1,A,,PAB Wiwitxu,,Mid,4,3,5,1
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,1,A,,PAB Pecto,,ADC,4,1,10,1
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,1,A,,PAB Zotes,,Support,1,4,11,1
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,1,B,,PREPUsuCIO,,Top,0,7,2,0
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,1,B,,Charlee Sin,,Jungle,2,5,4,0
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,1,B,,Tanago,,Mid,5,2,3,0
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,1,B,,Nometo Unacú,,ADC,4,5,1,0
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,1,B,,Faenol,,Support,0,4,6,0
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,2,A,,PAB Elysia,Yone,Top,10,7,3,1
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,2,A,,PAB El truco,Jarvan IV,Jungle,0,8,11,1
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,2,A,,PAB Wiwitxu,Morgana,Mid,2,3,7,1
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,2,A,,PAB Pecto,Sivir,ADC,5,4,7,1
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,2,A,,PAB Zotes,Seraphine,Support,1,5,13,1
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,2,B,,PREPUsuCIO,Ornn,Top,4,4,12,0
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,2,B,,Charlee Sin,Xin Zhao,Jungle,8,2,9,0
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,2,B,,Tanago,Azir,Mid,5,5,12,0
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,2,B,,Nometo Unacú,Ashe,ADC,8,5,10,0
División 5,Jornada 3,3,Peek A Boo Esports,WASSONESS,2,0,2,B,,Faenol,Karma,Support,2,2,21,0
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,1,A,,Gwenardo,Gnar,Top,8,3,8,1
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,1,A,,ØVERSEER,Skarner,Jungle,0,4,18,1
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,1,A,,pss7,Syndra,Mid,10,1,5,1
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,1,A,,Miiuchu,Ezreal,ADC,11,1,7,1
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,1,A,,FERNI,Neeko,Support,3,4,15,1
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,1,B,,CGR Baylin,K'Sante,Top,1,8,5,0
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,1,B,,CGR Txorimalo,Xin Zhao,Jungle,2,9,7,0
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,1,B,,CGR Haussler,Veigar,Mid,7,1,3,0
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,1,B,,CGR Spiker,Sivir,ADC,2,6,6,0
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,1,B,,CGR Mutana,Nami,Support,1,8,9,0
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,2,A,,Gwenardo,,Top,5,2,2,1
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,2,A,,ØVERSEER,,Jungle,3,4,6,1
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,2,A,,pss7,,Mid,6,2,7,1
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,2,A,,Miiuchu,,ADC,3,4,7,1
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,2,A,,FERNI,,Support,1,1,15,1
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,2,B,,CGR Baylin,,Top,0,2,10,0
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,2,B,,CGR Txorimalo,,Jungle,6,5,4,0
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,2,B,,CGR Haussler,,Mid,1,2,9,0
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,2,B,,CGR Spiker,,ADC,6,4,5,0
División 5,Semifinal Grupo B,,Rising Birds Excelsior,Cigarro de Doran,2,0,2,B,,CGR Mutana,,Support,0,5,10,0
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,1,A,,HLF Khada Jinx,,UNKNOWN,8,0,15,1
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,1,A,,Zinedine Zlean,,UNKNOWN,4,0,6,1
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,1,A,,Kylex,,UNKNOWN,6,3,13,1
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,1,A,,leono24,,UNKNOWN,4,2,10,1
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,1,A,,HLF Luchito RK,,UNKNOWN,2,5,20,1
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,1,B,,xxZEUSxx272,,UNKNOWN,1,3,2,0
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,1,B,,Kowby,,UNKNOWN,3,4,5,0
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,1,B,,enriquep78,,UNKNOWN,5,4,0,0
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,1,B,,ayeliner εis,,UNKNOWN,1,5,7,0
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,1,B,,XoXoDeFoKa,,UNKNOWN,0,8,3,0
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,2,A,,HLF Khada Jinx,,UNKNOWN,14,1,7,1
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,2,A,,Zinedine Zlean,,UNKNOWN,1,1,12,1
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,2,A,,Kylex,,UNKNOWN,6,3,11,1
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,2,A,,leono24,,UNKNOWN,3,1,13,1
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,2,A,,HLF Luchito RK,,UNKNOWN,0,2,21,1
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,2,B,,xxZEUSxx272,,UNKNOWN,3,5,2,0
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,2,B,,Kowby,,UNKNOWN,1,3,5,0
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,2,B,,enriquep78,,UNKNOWN,1,5,3,0
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,2,B,,ayeliner εis,,UNKNOWN,1,5,3,0
División 5,Semifinal Grupo C,,HellFire Ascended,CSN Vuoto,2,0,2,B,,XoXoDeFoKa,,UNKNOWN,2,6,4,0
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,1,A,,カウウソー,,UNKNOWN,11,5,11,1
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,1,A,,Avi Kitsu,,UNKNOWN,4,2,10,1
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,1,A,,sanji1010,,UNKNOWN,5,2,16,1
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,1,A,,ARS Gyökeres,,UNKNOWN,7,2,9,1
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,1,A,,blako,,UNKNOWN,2,5,12,1
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,1,B,,Durum Destroyer,,UNKNOWN,4,5,5,0
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,1,B,,D4v1chuu,,UNKNOWN,1,5,8,0
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,1,B,,DeimosTricky,,UNKNOWN,5,9,6,0
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,1,B,,Picotito88,,UNKNOWN,4,6,6,0
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,1,B,,Feiking,,UNKNOWN,2,4,10,0
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,2,A,,カウウソー,,UNKNOWN,10,1,12,1
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,2,A,,Avi Kitsu,,UNKNOWN,11,3,12,1
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,2,A,,sanji1010,,UNKNOWN,3,0,20,1
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,2,A,,ARS Gyökeres,,UNKNOWN,12,3,11,1
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,2,A,,blako,,UNKNOWN,0,1,22,1
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,2,B,,Durum Destroyer,,UNKNOWN,1,6,2,0
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,2,B,,D4v1chuu,,UNKNOWN,2,7,3,0
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,2,B,,DeimosTricky,,UNKNOWN,3,9,1,0
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,2,B,,Picotito88,,UNKNOWN,1,6,4,0
División 5,Semifinal Grupo D,,CSN Rovina,UBU Frozen Quills LOL,2,0,2,B,,Feiking,,UNKNOWN,1,8,5,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,1,A,,pmq,,UNKNOWN,6,5,9,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,1,A,,arcadi3,,UNKNOWN,1,6,7,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,1,A,,Rivalless,,UNKNOWN,9,7,4,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,1,A,,G2 Cabs Sama,,UNKNOWN,2,5,6,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,1,A,,STEPMEN,,UNKNOWN,1,4,12,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,1,B,,PAB Elysia,,UNKNOWN,5,4,9,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,1,B,,PAB Destroyer,,UNKNOWN,11,2,12,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,1,B,,PAB Wiwitxu,,UNKNOWN,4,8,13,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,1,B,,PAB Pecto,,UNKNOWN,7,2,16,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,1,B,,PAB Zotes,,UNKNOWN,0,3,20,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,2,A,,pmq,,UNKNOWN,10,4,13,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,2,A,,Rivalless,,UNKNOWN,12,2,2,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,2,A,,Snock,,UNKNOWN,4,1,17,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,2,A,,G2 Cabs Sama,,UNKNOWN,6,8,10,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,2,A,,STEPMEN,,UNKNOWN,1,6,17,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,2,B,,PAB Elysia,,UNKNOWN,2,6,4,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,2,B,,PAB Destroyer,,UNKNOWN,13,5,6,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,2,B,,PAB Wiwitxu,,UNKNOWN,0,8,6,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,2,B,,PAB Pecto,,UNKNOWN,5,7,7,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,2,B,,PAB Zotes,,UNKNOWN,1,7,8,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,3,A,,pmq,,UNKNOWN,10,1,6,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,3,A,,Rivalless,,UNKNOWN,1,0,4,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,3,A,,Snock,,UNKNOWN,7,0,4,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,3,A,,G2 Cabs Sama,,UNKNOWN,4,1,7,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,3,A,,STEPMEN,,UNKNOWN,0,2,12,1
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,3,B,,PAB Elysia,,UNKNOWN,0,1,1,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,3,B,,PAB Destroyer,,UNKNOWN,3,5,1,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,3,B,,PAB Wiwitxu,,UNKNOWN,0,6,1,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,3,B,,PAB Pecto,,UNKNOWN,0,5,4,0
División 5,Semifinal Grupo D,,PANTUMAKA GANG,Peek A Boo Esports,2,1,3,B,,PAB Zotes,,UNKNOWN,1,5,2,0
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,1,B,,zaos,,ADC,11,2,4,1
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,1,B,,PauPauet,,Top,9,4,5,1
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,1,B,,Exxï,,Jungle,5,4,8,1
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,1,B,,PANZZER,,Mid,0,3,9,1
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,1,B,,RandomSupport,,Support,0,4,15,1
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,1,A,,TESTOabuser1G,,Top,4,9,3,0
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,1,A,,Shekron,,Jungle,5,3,11,0
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,1,A,,bum przypinka,,Mid,4,4,5,0
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,1,A,,Wigisaur,,ADC,4,4,4,0
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,1,A,,LTC AmazingJL,,Support,0,5,11,0
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,2,B,,PauPauet,Pantheon,Top,6,6,6,1
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,2,B,,Exxï,Zaahen,Jungle,4,6,12,1
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,2,B,,PANZZER,Ahri,Mid,7,6,9,1
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,2,B,,zaos,Zeri,ADC,8,6,9,1
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,2,B,,RandomSupport,Braum,Support,0,11,16,1
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,2,A,,TESTOabuser1G,Tahm Kench,Top,3,6,6,0
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,2,A,,Shekron,Wukong,Jungle,12,5,15,0
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,2,A,,bum przypinka,Annie,Mid,6,4,14,0
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,2,A,,Wigisaur,Miss Fortune,ADC,14,4,9,0
División 5,Final Grupo A,,Los que te cuento,NX5 eSports White,0,2,2,A,,LTC AmazingJL,Rell,Support,0,6,30,0
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,1,A,,VLS Xeal,Dr. Mundo,Top,1,2,7,1
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,1,A,,VLS L1ch,Pantheon,Jungle,7,0,8,1
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,1,A,,VLS Carmilla,Viktor,Mid,5,0,6,1
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,1,A,,VLS Gatharof,Ezreal,ADC,4,2,9,1
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,1,A,,VLS Nyxaria,Neeko,Support,3,2,12,1
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,1,B,,andalu,Cho'Gath,Top,2,6,1,0
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,1,B,,LidiaZnT,Sejuani,Jungle,1,3,0,0
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,1,B,,Tazoneta,Mel,Mid,2,4,1,0
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,1,B,,Miiuchu,Jinx,ADC,1,5,2,0
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,1,B,,FERNI,Karma,Support,0,2,4,0
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,2,A,,VLS Xeal,,Top,2,0,13,1
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,2,A,,VLS L1ch,,Jungle,3,3,12,1
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,2,A,,VLS Carmilla,,Mid,8,1,7,1
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,2,A,,VLS Gatharof,,ADC,7,1,9,1
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,2,A,,VLS Nyxaria,,Support,1,4,16,1
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,2,B,,andalu,,Top,3,2,1,0
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,2,B,,ØVERSEER,,Jungle,2,6,3,0
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,2,B,,Tazoneta,,Mid,2,5,1,0
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,2,B,,Miiuchu,,ADC,2,4,4,0
División 5,Final Grupo B,,Velaris Esports,Rising Birds Excelsior,2,0,2,B,,FERNI,,Support,0,4,8,0
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,1,A,,HLF Khada Jinx,,UNKNOWN,13,0,9,1
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,1,A,,Zinedine Zlean,,UNKNOWN,3,2,10,1
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,1,A,,i0s1f Stal1n,,UNKNOWN,4,3,14,1
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,1,A,,leono24,,UNKNOWN,4,0,14,1
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,1,A,,HLF Luchito RK,,UNKNOWN,2,3,19,1
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,1,B,,OG SANTOS,,UNKNOWN,3,7,2,0
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,1,B,,SpanishDream,,UNKNOWN,1,6,1,0
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,1,B,,Yame Cansao,,UNKNOWN,4,3,1,0
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,1,B,,Ventisca,,UNKNOWN,0,3,0,0
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,1,B,,AKB Saxòlid,,UNKNOWN,0,7,0,0
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,2,A,,HLF Khada Jinx,,UNKNOWN,7,1,8,1
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,2,A,,Zinedine Zlean,,UNKNOWN,2,3,11,1
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,2,A,,i0s1f Stal1n,,UNKNOWN,2,1,13,1
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,2,A,,leono24,,UNKNOWN,6,0,2,1
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,2,A,,HLF Luchito RK,,UNKNOWN,4,1,13,1
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,2,B,,OG SANTOS,,UNKNOWN,0,2,4,0
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,2,B,,SpanishDream,,UNKNOWN,3,4,1,0
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,2,B,,Yame Cansao,,UNKNOWN,1,2,1,0
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,2,B,,Ventisca,,UNKNOWN,2,6,1,0
División 5,Final Grupo C,,HellFire Ascended,Nuberu eSports,2,0,2,B,,AKB Saxòlid,,UNKNOWN,0,7,3,0
División 5,Final Grupo D,,CSN Rovina,PANTUMAKA GANG,0,2,1,B,,pmq,,UNKNOWN,7,5,3,1
División 5,Final Grupo D,,CSN Rovina,PANTUMAKA GANG,0,2,1,B,,Rivalless,,UNKNOWN,8,3,4,1
División 5,Final Grupo D,,CSN Rovina,PANTUMAKA GANG,0,2,1,B,,Cacho,,UNKNOWN,3,1,5,1
División 5,Final Grupo D,,CSN Rovina,PANTUMAKA GANG,0,2,1,B,,arcadi3,,UNKNOWN,1,1,6,1
División 5,Final Grupo D,,CSN Rovina,PANTUMAKA GANG,0,2,1,B,,esportslink1,,UNKNOWN,0,2,10,1
División 5,Final Grupo D,,CSN Rovina,PANTUMAKA GANG,0,2,1,A,,Avi Kitsu,,UNKNOWN,3,6,4,0
División 5,Final Grupo D,,CSN Rovina,PANTUMAKA GANG,0,2,1,A,,sanji1010,,UNKNOWN,0,4,9,0
División 5,Final Grupo D,,CSN Rovina,PANTUMAKA GANG,0,2,1,A,,カウウソー,,UNKNOWN,3,3,6,0
División 5,Final Grupo D,,CSN Rovina,PANTUMAKA GANG,0,2,1,A,,CR7,,UNKNOWN,6,4,4,0
División 5,Final Grupo D,,CSN Rovina,PANTUMAKA GANG,0,2,1,A,,blako,,UNKNOWN,0,3,7,0
División 5,Final Grupo D,,CSN Rovina,PANTUMAKA GANG,0,2,2,B,,pmq,,UNKNOWN,10,5,13,1
